Number of Children,Number of Vehicles,Gender,Education level,Marital status,Savings Account,Savings Account Subgroup,Health Insurance,Lending,Payment,Service,Business Lending,Deposit Account,Deposit Account Balance,Deposit Account Transactions,Deposit Account Transactions AVG,Deposit Account Transactions MIN,Deposit Account Transactions MAX,Deposit Account Inflow,Deposit Account Inflow MIN,Deposit Account Inflow MAX,Deposit Account Outflow,Deposit Account Outflow MIN,Deposit Account Outflow MAX,Deposit Account Inflow Amount,Deposit Account Outflow Amount,Age,Region,Occupation Group,CUST_ID,cust_id,loan,utility,finance,shopping,financial_services,health_and_care,home_lifestyle,transport_travel,leisure,public_services
0.0,1.0,Female,master's degree,single,8.0,7.0,5.0,2.0,5.0,0.0,0.0,2.0,2165677.54,41.0,1.95,1.0,3.0,23.0,1.0,2.0,18.0,1.0,2.0,2537691.0,459784.41,41,Eastern,Entrepreneur,1791,1791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,bachelor's degree,single,6.0,6.0,4.0,1.0,4.0,1.0,0.0,1.0,291.74,43.0,2.87,1.0,7.0,16.0,1.0,4.0,27.0,1.0,5.0,108191.0,113477.68,40,Central,Corporate Employee,2491,2491,0.1818181818181818,0.0,0.1818181818181818,0.1818181818181818,0.4545454545454545,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Female,others,single,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,Southern,Student,2008,2008,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.2
0.0,0.0,Male,bachelor's degree,single,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,26589.07,116.0,4.14,1.0,9.0,42.0,1.0,4.0,74.0,1.0,6.0,155072.89,132103.99,46,Central,Corporate Employee,833,833,0.0,0.4,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0
0.0,0.0,Male,high school,married,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,354.37,70.0,3.18,1.0,8.0,59.0,1.0,7.0,11.0,1.0,2.0,2720.0,3000.0,57,Central,Unemployed,1202,1202,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Male,high school,single,6.0,6.0,1.0,1.0,4.0,1.0,0.0,1.0,4119.19,9.0,1.5,1.0,2.0,2.0,1.0,1.0,7.0,1.0,2.0,4350.0,5239.17,44,Central,Corporate Employee,800,800,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Male,vocational certificate/ diploma,single,5.0,5.0,2.0,0.0,5.0,1.0,0.0,2.0,20000.77,157.0,5.23,1.0,14.0,40.0,1.0,5.0,117.0,1.0,11.0,58908.0,57494.3,26,Central,Corporate Employee,1921,1921,0.375,0.0,0.375,0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Female,bachelor's degree,single,6.0,6.0,1.0,2.0,6.0,2.0,0.0,1.0,8367.32,89.0,3.56,1.0,12.0,13.0,1.0,3.0,76.0,1.0,12.0,206752.28,211284.45,56,Central,Corporate Employee,3981,3981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Female,Unknown,Unknown,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Central,Corporate Employee,1137,1137,0.0,0.3,0.1,0.5,0.0,0.0,0.1,0.0,0.0,0.0
0.0,1.0,Female,bachelor's degree,married,3.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,1042.21,150.0,4.84,1.0,11.0,29.0,1.0,2.0,121.0,1.0,10.0,108307.0,108224.72,46,Central,Unemployed,3623,3623,0.0,0.2142857142857142,0.0,0.1428571428571428,0.0,0.0714285714285714,0.0,0.0,0.5714285714285714,0.0
0.0,1.0,Female,bachelor's degree,married - registered,8.0,6.0,4.0,1.0,4.0,0.0,0.0,2.0,2481349.86,101.0,3.37,1.0,10.0,14.0,1.0,2.0,87.0,1.0,9.0,2386815.86,637604.04,63,Central,Entrepreneur,2638,2638,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Male,Unknown,single,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,847.67,138.0,4.45,1.0,10.0,28.0,1.0,2.0,110.0,1.0,8.0,37803.0,36966.0,23,Western,Student,769,769,0.0,0.0178571428571428,0.7678571428571429,0.1785714285714285,0.0,0.0,0.0178571428571428,0.0,0.0178571428571428,0.0
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,2547.76,14.0,1.08,1.0,2.0,5.0,1.0,1.0,9.0,1.0,1.0,4196.0,2456.9,32,Southern,Student,4089,4089,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,less than high school,single,3.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,3246.65,9.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,4550.0,2815.0,31,Central,Corporate Employee,286,286,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,vocational certificate/ diploma,single,6.0,6.0,1.0,0.0,7.0,1.0,0.0,1.0,48090.67,136.0,4.69,1.0,18.0,22.0,1.0,4.0,114.0,1.0,17.0,299085.44,300534.03,52,Central,Corporate Employee,4060,4060,0.05,0.45,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
0.0,0.0,Female,bachelor's degree,single,4.0,4.0,4.0,0.0,4.0,2.0,0.0,4.0,506.22,90.0,4.29,1.0,13.0,29.0,1.0,4.0,61.0,1.0,11.0,51769.47,51263.25,32,Western,Entrepreneur,2718,2718,0.0,0.0384615384615384,0.5,0.4230769230769231,0.0,0.0,0.0,0.0384615384615384,0.0,0.0
0.0,1.0,Female,bachelor's degree,married,4.0,4.0,2.0,3.0,1.0,2.0,0.0,1.0,15567.18,21.0,2.63,1.0,6.0,7.0,1.0,2.0,14.0,1.0,6.0,172340.0,163343.76,55,Central,Corporate Employee,2080,2080,0.0666666666666666,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Female,bachelor's degree,divorce,10.0,8.0,14.0,2.0,7.0,1.0,0.0,8.0,522128.02,552.0,17.81,9.0,32.0,480.0,7.0,28.0,72.0,1.0,6.0,4433447.0,4366264.46,43,Eastern,Entrepreneur,723,723,0.9333333333333332,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Female,bachelor's degree,single,6.0,6.0,5.0,2.0,3.0,1.0,0.0,1.0,0.04,54.0,3.0,1.0,9.0,10.0,1.0,2.0,44.0,1.0,9.0,65919.0,66090.38,41,Southern,Corporate Employee,1760,1760,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Female,bachelor's degree,single,8.0,7.0,12.0,6.0,2.0,3.0,0.0,5.0,2537903.17,38.0,2.38,1.0,7.0,9.0,1.0,3.0,29.0,1.0,6.0,196031.5,224102.95,63,Central,Corporate Employee,1087,1087,0.3,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3
0.0,0.0,Male,less than high school,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,21,Southern,Unemployed,1108,1108,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
0.0,1.0,Male,bachelor's degree,married - registered,3.0,3.0,1.0,0.0,3.0,3.0,0.0,1.0,6213.29,68.0,3.09,1.0,6.0,30.0,1.0,3.0,38.0,1.0,5.0,38680.0,32467.0,45,Northern,Entrepreneur,3780,3780,0.0,0.0833333333333333,0.8611111111111112,0.0277777777777777,0.0,0.0,0.0277777777777777,0.0,0.0,0.0
2.0,Unknown,Female,master's degree,single,4.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,239302.23,19.0,1.19,1.0,2.0,13.0,1.0,2.0,6.0,1.0,1.0,285762.06,757583.19,63,Central,Entrepreneur,2204,2204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,vocational certificate/ diploma,married,4.0,4.0,2.0,0.0,6.0,1.0,0.0,1.0,160826.65,20.0,1.82,1.0,4.0,1.0,1.0,1.0,19.0,1.0,4.0,200000.0,59592.47,45,Northeastern,Unemployed,4184,4184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,Male,doctorate's degree,married,12.0,8.0,11.0,6.0,5.0,2.0,0.0,3.0,3703288.49,82.0,2.83,1.0,10.0,14.0,1.0,2.0,68.0,1.0,9.0,919917.65,1112385.08,50,Central,Corporate Employee,662,662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Female,others,single,4.0,4.0,4.0,0.0,3.0,1.0,0.0,3.0,18790.43,15.0,3.75,1.0,5.0,6.0,1.0,3.0,9.0,1.0,4.0,75299.95,75291.2,46,Northern,Corporate Employee,4188,4188,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Female,others,others,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,Northeastern,Student,4093,4093,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Male,Unknown,Unknown,3.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,457.82,37.0,2.31,1.0,6.0,15.0,1.0,2.0,22.0,1.0,4.0,2081.06,1695.22,20,Eastern,Student,1880,1880,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Female,bachelor's degree,married - registered,6.0,6.0,1.0,1.0,4.0,0.0,0.0,1.0,73.31,36.0,1.8,1.0,5.0,12.0,1.0,2.0,24.0,1.0,3.0,45147.0,47637.41,32,Northern,Corporate Employee,4221,4221,0.2,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,41,Southern,Professional,1991,1991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Male,others,single,7.0,7.0,6.0,1.0,4.0,1.0,0.0,2.0,76946.95,45.0,2.25,1.0,6.0,6.0,1.0,2.0,39.0,1.0,6.0,151800.0,111685.34,33,Central,Corporate Employee,3106,3106,0.0454545454545454,0.0,0.0454545454545454,0.0,0.4545454545454545,0.0,0.0,0.0,0.4545454545454545,0.0
0.0,1.0,Female,bachelor's degree,married - registered,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,38,Central,Corporate Employee,3524,3524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Female,master's degree,single,7.0,5.0,8.0,0.0,4.0,1.0,0.0,3.0,1679765.28,7.0,1.17,1.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,4956.78,17660.0,36,Central,Corporate Employee,2688,2688,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,less than high school,single,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,46.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Central,Student,2395,2395,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Female,bachelor's degree,married - registered,9.0,9.0,4.0,1.0,7.0,1.0,0.0,2.0,127011.54,78.0,3.0,1.0,7.0,17.0,1.0,5.0,61.0,1.0,6.0,410845.37,356580.22,38,Central,Corporate Employee,3857,3857,0.0,0.0555555555555555,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0555555555555555,0.0,0.0,0.0
0.0,0.0,Female,less than high school,married - registered,4.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,65753.23,165.0,5.32,1.0,10.0,66.0,1.0,6.0,99.0,1.0,9.0,308200.0,327284.31,40,Northeastern,Entrepreneur,3368,3368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,Female,vocational certificate,single,6.0,6.0,3.0,0.0,6.0,0.0,0.0,2.0,188728.92,113.0,4.19,1.0,9.0,36.0,1.0,4.0,77.0,1.0,5.0,88856.62,134504.0,48,Central,Corporate Employee,2292,2292,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Male,bachelor's degree,married - registered,5.0,5.0,2.0,2.0,2.0,1.0,0.0,1.0,198946.66,38.0,2.24,1.0,6.0,11.0,1.0,1.0,27.0,1.0,5.0,494311.67,314233.97,50,Southern,Corporate Employee,3210,3210,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
0.0,Unknown,Male,others,married,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,3625.07,20.0,1.67,1.0,4.0,9.0,1.0,1.0,11.0,1.0,3.0,9050.0,7895.0,58,Central,Corporate Employee,937,937,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2.0,0.0,Female,others,single,5.0,5.0,1.0,0.0,5.0,0.0,1.0,1.0,21973.05,129.0,4.16,1.0,16.0,108.0,1.0,15.0,21.0,1.0,2.0,36418.0,32509.54,49,Northeastern,Corporate Employee,3017,3017,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
0.0,1.0,Male,doctorate's degree,single,6.0,6.0,8.0,1.0,4.0,1.0,0.0,5.0,112814.66,275.0,8.87,1.0,22.0,24.0,1.0,7.0,251.0,1.0,17.0,253630.16,195882.17,46,Southern,Professional,936,936,0.1176470588235294,0.0,0.0588235294117647,0.0,0.4705882352941176,0.0,0.0,0.0588235294117647,0.2941176470588235,0.0
0.0,Unknown,Female,Unknown,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,22,Northern,Student,567,567,0.0344827586206896,0.0,0.7586206896551724,0.1724137931034483,0.0344827586206896,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Male,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,48,Northeastern,Student,3031,3031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,bachelor's degree,married,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,729891.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Central,Corporate Employee,3716,3716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,less than high school,single,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,36.0,9.0,2.25,1.0,4.0,4.0,1.0,2.0,5.0,1.0,2.0,1903.0,1867.0,34,Central,Freelancer,1646,1646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Male,Unknown,others,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,22.51,21.0,1.4,1.0,5.0,5.0,1.0,2.0,16.0,1.0,3.0,13200.0,14179.98,25,Central,Corporate Employee,1431,1431,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,less than high school,single,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,9173.35,43.0,2.53,1.0,5.0,16.0,1.0,3.0,27.0,1.0,4.0,21866.74,14163.4,32,Northeastern,Corporate Employee,2827,2827,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Male,high school,single,6.0,6.0,1.0,1.0,3.0,0.0,0.0,1.0,10238.98,41.0,2.05,1.0,6.0,8.0,1.0,3.0,33.0,1.0,5.0,24705.0,21544.81,25,Central,Corporate Employee,1929,1929,0.0526315789473684,0.0350877192982456,0.912280701754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Male,high school,married,5.0,5.0,1.0,1.0,2.0,0.0,0.0,1.0,41.75,6.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,12050.0,12079.02,49,Central,Corporate Employee,3057,3057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Female,others,others,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,2305.25,69.0,2.65,1.0,6.0,12.0,1.0,2.0,57.0,1.0,6.0,32470.0,30224.22,24,Eastern,Student,127,127,0.1176470588235294,0.0,0.8235294117647058,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Male,bachelor's degree,married - registered,4.0,4.0,2.0,2.0,3.0,0.0,0.0,1.0,2.69,14.0,3.5,1.0,8.0,6.0,1.0,3.0,8.0,1.0,5.0,69355.0,69358.32,44,Central,Entrepreneur,2731,2731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Male,vocational certificate/ diploma,single,6.0,6.0,2.0,0.0,6.0,0.0,0.0,1.0,121.75,100.0,3.45,1.0,10.0,16.0,1.0,4.0,84.0,1.0,9.0,86948.0,87297.79,40,Southern,Entrepreneur,4009,4009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,Female,bachelor's degree,single,11.0,9.0,7.0,2.0,6.0,1.0,0.0,1.0,109216.77,77.0,2.85,1.0,8.0,12.0,1.0,3.0,65.0,1.0,6.0,55506.36,92269.49,43,Central,Corporate Employee,985,985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,vocational certificate/ diploma,married,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,44,Western,Freelancer,3925,3925,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Male,others,married - registered,7.0,7.0,4.0,2.0,3.0,0.0,0.0,3.0,2577.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,Eastern,Entrepreneur,2444,2444,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
0.0,0.0,Female,high school,single,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,32.39,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,600.0,620.0,25,Northeastern,Unemployed,2350,2350,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Male,bachelor's degree,married,11.0,9.0,7.0,3.0,5.0,0.0,0.0,2.0,28456.53,26.0,2.17,1.0,5.0,8.0,1.0,4.0,18.0,1.0,5.0,286000.0,280011.9,47,Central,Entrepreneur,346,346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Male,bachelor's degree,single,6.0,5.0,2.0,0.0,4.0,1.0,0.0,2.0,802.02,71.0,4.44,1.0,11.0,17.0,1.0,3.0,54.0,1.0,10.0,70881.57,72943.64,50,Central,Corporate Employee,712,712,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Male,others,married - registered,6.0,6.0,4.0,1.0,3.0,1.0,0.0,1.0,2808.6,31.0,1.94,1.0,6.0,2.0,1.0,1.0,29.0,1.0,5.0,63652.0,66007.15,43,Central,Corporate Employee,4168,4168,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Male,bachelor's degree,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,43,Central,Freelancer,3702,3702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Female,Unknown,single,3.0,3.0,2.0,0.0,3.0,1.0,0.0,2.0,13.48,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.39,21,Central,Corporate Employee,1835,1835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Female,high school,single,6.0,5.0,4.0,0.0,5.0,1.0,0.0,3.0,7721.45,138.0,4.93,2.0,10.0,40.0,1.0,3.0,98.0,1.0,7.0,122666.0,121839.81,49,Central,Entrepreneur,4297,4297,0.0,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0.4545454545454545,0.0
0.0,0.0,Female,vocational certificate/ diploma,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,Northeastern,Student,2675,2675,0.0,0.1428571428571428,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Male,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,25,Eastern,Student,95,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Male,bachelor's degree,widow,6.0,6.0,4.0,0.0,5.0,1.0,0.0,1.0,5211.9,40.0,2.35,1.0,6.0,14.0,1.0,2.0,26.0,1.0,6.0,39722.01,89224.42,43,Central,Corporate Employee,130,130,0.4,0.4,0.1333333333333333,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,Unknown,single,5.0,5.0,3.0,0.0,4.0,0.0,0.0,1.0,8286.96,18.0,1.38,1.0,2.0,7.0,1.0,1.0,11.0,1.0,2.0,61900.0,63060.0,36,Northern,Unemployed,2892,2892,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,bachelor's degree,single,5.0,4.0,2.0,0.0,3.0,1.0,0.0,1.0,377.18,16.0,1.45,1.0,3.0,8.0,1.0,2.0,8.0,1.0,2.0,4190.0,4042.75,36,Central,Student,2372,2372,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,vocational certificate,others,4.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,1807.3,89.0,3.3,1.0,11.0,29.0,1.0,4.0,60.0,1.0,7.0,37702.11,41459.77,33,Eastern,Freelancer,4275,4275,0.1666666666666666,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Female,others,others,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,31812.41,215.0,7.17,2.0,18.0,60.0,1.0,5.0,155.0,1.0,15.0,222553.0,190781.17,25,Northern,Student,2264,2264,0.3,0.1,0.4,0.1,0.0,0.0,0.1,0.0,0.0,0.0
0.0,0.0,Female,vocational certificate/ diploma,single,4.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,236.39,13.0,2.17,1.0,4.0,5.0,1.0,2.0,8.0,1.0,2.0,21500.0,23460.0,53,Northeastern,Corporate Employee,3358,3358,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,less than high school,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4500.0,5391.38,20,Central,Student,3384,3384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,high school,widow,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,543.02,32.0,2.13,1.0,5.0,5.0,1.0,2.0,27.0,1.0,5.0,18410.0,18919.68,56,Central,Freelancer,3293,3293,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Male,Unknown,single,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,Central,Corporate Employee,2913,2913,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Male,others,married - registered,5.0,5.0,1.0,1.0,4.0,1.0,0.0,1.0,244782.16,9.0,1.29,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,600.0,11800.0,65,Central,Entrepreneur,1866,1866,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,vocational certificate/ diploma,single,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,4969.06,59.0,3.47,1.0,9.0,14.0,1.0,3.0,45.0,1.0,6.0,60694.0,61396.5,30,Northeastern,Student,517,517,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,high school,married,4.0,4.0,1.0,0.0,4.0,3.0,0.0,1.0,17892.13,41.0,2.41,1.0,7.0,8.0,1.0,2.0,33.0,1.0,6.0,112962.0,95499.12,41,Central,Freelancer,2646,2646,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,Male,bachelor's degree,married,7.0,7.0,1.0,1.0,6.0,0.0,0.0,1.0,2541.73,79.0,3.29,1.0,13.0,23.0,1.0,2.0,56.0,1.0,12.0,93275.71,90765.1,33,Western,Corporate Employee,2244,2244,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,Male,bachelor's degree,married,11.0,9.0,11.0,3.0,5.0,1.0,0.0,2.0,25683.26,22.0,2.44,1.0,7.0,4.0,1.0,2.0,18.0,1.0,7.0,280607.14,327734.2,52,Central,Student,951,951,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,Female,less than high school,married,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,15.71,21.0,2.1,1.0,3.0,9.0,1.0,1.0,12.0,1.0,2.0,16520.0,16520.0,53,Central,Entrepreneur,4255,4255,0.0,0.5333333333333333,0.4,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
0.0,Unknown,Female,others,single,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,466710.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10000.0,0.0,60,Central,Professional,2205,2205,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
